SalesID,DateKey,Date,CustomerID,ProductID,StoreID,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,Channel,IsRefunded
91131,20241130,2024-11-30,1027,5006,2012,1,952.51,0.0,952.51,UPI,Online,0
91132,20241014,2024-10-14,1022,5010,2006,3,3457.65,345.77,10027.18,UPI,HomeService,0
91133,20240229,2024-02-29,1041,5012,2004,2,1151.92,57.6,2246.24,Wallet,InPerson,0
91134,20241202,2024-12-02,1033,5016,2012,1,2463.62,0.0,2463.62,Cash,HomeService,0
91135,20240923,2024-09-23,1016,5025,2009,1,1788.48,0.0,1788.48,Cash,Online,0
91136,20240221,2024-02-21,1005,5023,2001,3,4286.69,428.67,12431.4,UPI,Online,0
91137,20240722,2024-07-22,1044,5013,2005,3,4349.62,0.0,13048.86,Card,Online,0
91138,20240901,2024-09-01,1050,5003,2002,1,2422.81,121.14,2301.67,Card,HomeService,0
91139,20240121,2024-01-21,1046,5004,2009,1,1232.61,0.0,1232.61,Cash,HomeService,0
91140,20240303,2024-03-03,1045,5001,2005,3,4003.26,200.16,11809.62,UPI,HomeService,0
91141,20241119,2024-11-19,1002,5002,2001,3,3576.79,178.84,10551.53,UPI,HomeService,0
91142,20240429,2024-04-29,1042,5002,2008,2,1807.24,90.36,3524.12,Wallet,InPerson,0
91143,20240811,2024-08-11,1031,5014,2006,1,1264.59,63.23,1201.36,Wallet,InPerson,0
91144,20241008,2024-10-08,1024,5008,2010,2,427.3,42.73,811.87,Cash,Online,0
91145,20240831,2024-08-31,1041,5021,2011,2,415.69,62.35,769.03,Card,InPerson,0
91146,20240101,2024-01-01,1001,5018,2011,3,2902.73,435.41,8272.78,UPI,InPerson,0
91147,20240221,2024-02-21,1050,5016,2012,2,3068.46,153.42,5983.5,Card,InPerson,0
91148,20240615,2024-06-15,1019,5018,2001,2,1841.82,0.0,3683.64,Card,Online,0
91149,20240903,2024-09-03,1047,5019,2007,2,2538.52,253.85,4823.19,Wallet,Online,0
91150,20241120,2024-11-20,1050,5002,2008,2,2025.78,0.0,4051.56,UPI,InPerson,0
91151,20240608,2024-06-08,1023,5006,2004,1,1599.93,239.99,1359.94,Cash,InPerson,0
91152,20241122,2024-11-22,1052,5007,2011,2,2395.06,359.26,4430.86,UPI,InPerson,0
91153,20240917,2024-09-17,1038,5025,2005,2,2692.35,0.0,5384.7,Card,InPerson,0
91154,20240713,2024-07-13,1025,5014,2007,3,871.66,43.58,2571.4,Wallet,InPerson,0
91155,20240122,2024-01-22,1049,5001,2012,1,3418.37,170.92,3247.45,UPI,Online,0
91156,20240716,2024-07-16,1058,5026,2005,3,1445.84,144.58,4192.94,UPI,HomeService,0
91157,20240111,2024-01-11,1007,5019,2005,1,3020.96,302.1,2718.86,Card,Online,0
91158,20240701,2024-07-01,1025,5021,2003,1,286.04,0.0,286.04,Cash,HomeService,0
91159,20240619,2024-06-19,1058,5023,2002,2,4697.28,234.86,9159.7,Wallet,Online,0
91160,20240930,2024-09-30,1027,5030,2011,2,3538.63,353.86,6723.4,UPI,InPerson,0
91161,20241108,2024-11-08,1046,5026,2001,1,1105.21,110.52,994.69,UPI,HomeService,0
91162,20240417,2024-04-17,1051,5022,2002,3,743.4,0.0,2230.2,Card,HomeService,0
91163,20240821,2024-08-21,1020,5005,2001,2,2558.68,127.93,4989.43,Wallet,HomeService,0
91164,20240731,2024-07-31,1028,5028,2010,1,2188.95,218.89,1970.06,Wallet,Online,0
91165,20241008,2024-10-08,1052,5020,2002,2,4378.95,656.84,8101.06,Card,HomeService,0
91166,20240521,2024-05-21,1026,5015,2011,1,4937.18,246.86,4690.32,Cash,Online,0
91167,20240731,2024-07-31,1040,5003,2006,2,2166.82,108.34,4225.3,Cash,HomeService,0
91168,20240324,2024-03-24,1045,5028,2008,2,1186.9,59.35,2314.45,Wallet,InPerson,1
91169,20241208,2024-12-08,1005,5012,2012,1,1479.42,147.94,1331.48,Cash,InPerson,0
91170,20240121,2024-01-21,1052,5018,2009,2,4203.02,420.3,7985.74,Wallet,HomeService,0
91171,20241121,2024-11-21,1017,5005,2003,1,2250.34,337.55,1912.79,Card,HomeService,0
91172,20240805,2024-08-05,1024,5005,2005,2,4197.17,209.86,8184.48,Cash,InPerson,0
91173,20241210,2024-12-10,1013,5015,2011,2,3469.78,346.98,6592.58,Cash,HomeService,0
91174,20240706,2024-07-06,1010,5002,2001,3,2336.97,0.0,7010.91,UPI,Online,0
91175,20240226,2024-02-26,1022,5009,2001,1,4878.64,731.8,4146.84,Card,Online,0
91176,20241111,2024-11-11,1016,5008,2004,2,480.26,48.03,912.49,Card,HomeService,0
91177,20240524,2024-05-24,1029,5005,2010,1,4485.77,0.0,4485.77,Wallet,Online,0
91178,20240707,2024-07-07,1023,5016,2001,3,2943.6,0.0,8830.8,Card,Online,1
91179,20240504,2024-05-04,1058,5029,2001,1,6352.39,635.24,5717.15,UPI,Online,0
91180,20241218,2024-12-18,1027,5009,2005,1,3842.56,192.13,3650.43,Wallet,Online,0
91181,20241016,2024-10-16,1058,5019,2004,1,2176.32,326.45,1849.87,Cash,Online,0
91182,20240319,2024-03-19,1049,5007,2009,2,3406.44,0.0,6812.88,Card,Online,0
91183,20240121,2024-01-21,1050,5024,2010,2,1983.19,99.16,3867.22,Wallet,Online,0
91184,20241031,2024-10-31,1056,5018,2012,3,2034.16,305.12,5797.36,UPI,InPerson,0
91185,20240113,2024-01-13,1053,5028,2008,3,1681.1,84.06,4959.24,UPI,Online,0
91186,20240207,2024-02-07,1028,5001,2003,1,3633.66,363.37,3270.29,Wallet,HomeService,0
91187,20240427,2024-04-27,1039,5005,2011,2,3617.25,0.0,7234.5,UPI,InPerson,0
91188,20241021,2024-10-21,1024,5017,2007,3,5054.45,0.0,15163.35,Cash,Online,0
91189,20240305,2024-03-05,1011,5019,2005,3,2288.95,114.45,6752.4,Cash,HomeService,0
91190,20240807,2024-08-07,1054,5006,2001,1,1265.78,63.29,1202.49,Card,InPerson,0
91191,20240109,2024-01-09,1054,5029,2008,3,6262.73,939.41,17848.78,Cash,HomeService,0
91192,20240628,2024-06-28,1022,5010,2007,3,2560.42,0.0,7681.26,Card,InPerson,0
91193,20241208,2024-12-08,1058,5014,2003,1,631.41,31.57,599.84,Card,HomeService,0
91194,20241208,2024-12-08,1010,5001,2004,1,3611.66,0.0,3611.66,Cash,InPerson,0
91195,20240620,2024-06-20,1041,5023,2004,2,4802.49,480.25,9124.73,UPI,HomeService,0
91196,20240622,2024-06-22,1058,5029,2001,3,5538.88,830.83,15785.81,Wallet,InPerson,0
91197,20240912,2024-09-12,1018,5011,2005,2,3358.73,0.0,6717.46,Wallet,Online,0
91198,20240104,2024-01-04,1052,5009,2006,2,5695.25,854.29,10536.21,Card,InPerson,0
91199,20240826,2024-08-26,1045,5015,2010,3,3845.29,0.0,11535.87,Wallet,InPerson,0
91200,20240804,2024-08-04,1022,5001,2003,3,3642.87,0.0,10928.61,Cash,InPerson,0
91201,20240731,2024-07-31,1041,5009,2009,2,3337.89,0.0,6675.78,UPI,Online,0
91202,20240130,2024-01-30,1021,5026,2005,3,1089.65,163.45,3105.5,Wallet,InPerson,0
91203,20241126,2024-11-26,1024,5007,2003,1,1934.54,193.45,1741.09,Wallet,Online,0
91204,20240604,2024-06-04,1014,5027,2011,1,4454.03,0.0,4454.03,Cash,InPerson,0
91205,20240123,2024-01-23,1028,5007,2011,3,4024.18,402.42,11670.12,Wallet,HomeService,0
91206,20241107,2024-11-07,1017,5015,2001,3,5781.08,867.16,16476.08,Cash,InPerson,0
91207,20240402,2024-04-02,1052,5019,2009,2,1506.85,226.03,2787.67,Cash,InPerson,0
91208,20241106,2024-11-06,1009,5016,2010,3,2787.62,418.14,7944.72,Cash,InPerson,0
91209,20241022,2024-10-22,1012,5023,2012,2,4988.03,0.0,9976.06,UPI,Online,0
91210,20240116,2024-01-16,1034,5019,2012,2,2821.6,141.08,5502.12,Cash,HomeService,0
91211,20240622,2024-06-22,1058,5018,2003,1,3088.78,308.88,2779.9,UPI,InPerson,1
91212,20240206,2024-02-06,1040,5016,2002,2,3402.2,0.0,6804.4,UPI,HomeService,0
91213,20240430,2024-04-30,1034,5003,2003,2,2605.75,130.29,5081.21,Wallet,InPerson,0
91214,20240620,2024-06-20,1055,5013,2003,3,4020.81,603.12,11459.31,Cash,HomeService,0
91215,20240923,2024-09-23,1001,5018,2001,1,4150.83,622.62,3528.21,Card,HomeService,0
91216,20240221,2024-02-21,1012,5008,2002,3,487.49,48.75,1413.72,Wallet,Online,0
91217,20241110,2024-11-10,1045,5003,2002,3,3243.38,162.17,9567.97,Wallet,HomeService,0
91218,20241125,2024-11-25,1005,5028,2005,3,2406.54,120.33,7099.29,Wallet,Online,0
91219,20240712,2024-07-12,1030,5022,2006,2,624.37,62.44,1186.3,Wallet,HomeService,0
91220,20240309,2024-03-09,1004,5026,2009,1,858.56,128.78,729.78,UPI,HomeService,1
91221,20240130,2024-01-30,1057,5026,2012,1,1467.81,73.39,1394.42,UPI,InPerson,0
91222,20241126,2024-11-26,1042,5018,2001,2,2546.62,0.0,5093.24,Card,Online,0
91223,20240408,2024-04-08,1006,5003,2006,3,2825.58,423.84,8052.9,Cash,HomeService,0
91224,20240723,2024-07-23,1028,5027,2008,1,3808.14,571.22,3236.92,Cash,Online,0
91225,20241110,2024-11-10,1048,5006,2007,3,1287.75,0.0,3863.25,UPI,HomeService,0
91226,20240830,2024-08-30,1032,5022,2001,2,1099.32,0.0,2198.64,Card,InPerson,0
91227,20240609,2024-06-09,1016,5008,2001,2,568.44,56.84,1080.04,Card,Online,0
91228,20240609,2024-06-09,1002,5012,2010,2,1564.37,156.44,2972.3,Card,HomeService,0
91229,20240606,2024-06-06,1010,5030,2011,2,4863.68,0.0,9727.36,UPI,Online,0
91230,20241208,2024-12-08,1040,5018,2004,2,3128.12,469.22,5787.02,Card,InPerson,0
91231,20240929,2024-09-29,1005,5004,2005,1,1244.52,0.0,1244.52,Cash,HomeService,0
91232,20241208,2024-12-08,1009,5002,2007,2,2659.73,398.96,4920.5,UPI,InPerson,0
91233,20241230,2024-12-30,1007,5029,2011,1,4298.37,214.92,4083.45,Wallet,InPerson,0
91234,20240421,2024-04-21,1056,5007,2001,1,3974.45,0.0,3974.45,Card,HomeService,0
91235,20240104,2024-01-04,1032,5028,2010,1,2328.57,0.0,2328.57,UPI,HomeService,0
91236,20240912,2024-09-12,1001,5008,2010,2,554.45,0.0,1108.9,Cash,HomeService,0
91237,20240208,2024-02-08,1027,5005,2009,3,2939.0,146.95,8670.05,UPI,Online,0
91238,20240726,2024-07-26,1003,5005,2001,3,2688.71,0.0,8066.13,Card,InPerson,0
91239,20240508,2024-05-08,1008,5006,2012,2,1960.18,98.01,3822.35,Cash,Online,0
91240,20240618,2024-06-18,1037,5010,2001,3,2878.11,431.72,8202.61,UPI,Online,0
91241,20241126,2024-11-26,1041,5013,2011,3,3760.36,188.02,11093.06,Card,InPerson,0
91242,20241018,2024-10-18,1028,5013,2009,3,4249.28,637.39,12110.45,Cash,Online,0
91243,20240824,2024-08-24,1040,5001,2007,3,2196.97,109.85,6481.06,UPI,Online,0
91244,20241226,2024-12-26,1048,5007,2009,2,3019.32,150.97,5887.67,Cash,HomeService,0
91245,20240523,2024-05-23,1041,5028,2012,1,1173.57,176.04,997.53,Cash,InPerson,0
91246,20240721,2024-07-21,1002,5021,2003,1,324.86,48.73,276.13,Card,HomeService,0
91247,20240101,2024-01-01,1052,5021,2012,2,464.59,0.0,929.18,Card,Online,0
91248,20240512,2024-05-12,1023,5001,2005,2,3382.94,338.29,6427.59,UPI,HomeService,0
91249,20240815,2024-08-15,1019,5030,2010,1,4391.68,0.0,4391.68,Wallet,InPerson,0
91250,20240713,2024-07-13,1047,5022,2008,2,1314.67,197.2,2432.14,Card,InPerson,0
91251,20240626,2024-06-26,1051,5013,2006,1,2300.0,230.0,2070.0,Card,Online,0
91252,20240324,2024-03-24,1027,5001,2011,3,2923.85,146.19,8625.36,UPI,HomeService,0
91253,20240103,2024-01-03,1007,5018,2008,3,2377.82,237.78,6895.68,Cash,Online,0
91254,20240706,2024-07-06,1019,5029,2010,3,3131.69,313.17,9081.9,Cash,InPerson,0
91255,20241128,2024-11-28,1037,5002,2008,2,2471.18,247.12,4695.24,Card,Online,0
91256,20240217,2024-02-17,1047,5010,2010,2,4513.16,225.66,8800.66,Card,HomeService,0
91257,20241001,2024-10-01,1022,5004,2006,2,1382.8,207.42,2558.18,Card,HomeService,0
91258,20240819,2024-08-19,1028,5022,2012,1,1321.01,132.1,1188.91,UPI,Online,0
91259,20240911,2024-09-11,1012,5011,2006,2,6183.42,309.17,12057.67,Wallet,InPerson,0
91260,20240926,2024-09-26,1043,5030,2006,1,3865.54,579.83,3285.71,Cash,HomeService,0
91261,20240501,2024-05-01,1012,5024,2007,2,1573.5,157.35,2989.65,UPI,InPerson,0
91262,20240628,2024-06-28,1049,5022,2002,2,882.61,0.0,1765.22,Card,Online,0
91263,20241110,2024-11-10,1013,5013,2010,1,4235.77,423.58,3812.19,Cash,Online,0
91264,20240212,2024-02-12,1026,5030,2010,2,3850.46,0.0,7700.92,Card,HomeService,0
91265,20241116,2024-11-16,1028,5004,2009,1,1267.78,0.0,1267.78,Cash,InPerson,0
91266,20240127,2024-01-27,1037,5022,2012,2,1233.74,185.06,2282.42,Card,InPerson,0
91267,20241117,2024-11-17,1035,5029,2012,2,5136.89,0.0,10273.78,Cash,Online,0
91268,20241113,2024-11-13,1034,5006,2003,1,1386.9,208.03,1178.87,Cash,InPerson,0
91269,20240724,2024-07-24,1042,5020,2004,2,4352.5,217.62,8487.38,Cash,Online,0
91270,20240212,2024-02-12,1002,5002,2005,3,3121.15,0.0,9363.45,Cash,Online,0
91271,20241130,2024-11-30,1050,5002,2002,2,2981.99,298.2,5665.78,Wallet,HomeService,0
91272,20240521,2024-05-21,1001,5030,2009,2,4417.66,441.77,8393.55,Card,InPerson,0
91273,20240101,2024-01-01,1018,5002,2008,3,1900.35,190.03,5511.02,Card,InPerson,0
91274,20241103,2024-11-03,1032,5008,2005,3,539.86,0.0,1619.58,Cash,Online,0
91275,20241106,2024-11-06,1008,5024,2010,2,1420.57,71.03,2770.11,Cash,InPerson,0
91276,20240703,2024-07-03,1050,5008,2004,3,287.24,0.0,861.72,Cash,HomeService,0
91277,20240605,2024-06-05,1026,5006,2010,1,1238.56,61.93,1176.63,Cash,Online,0
91278,20241009,2024-10-09,1009,5013,2008,3,2905.75,290.57,8426.68,Card,InPerson,0
91279,20241002,2024-10-02,1035,5022,2001,2,1188.55,0.0,2377.1,Card,Online,0
91280,20240608,2024-06-08,1027,5006,2004,2,1478.85,221.83,2735.87,UPI,HomeService,0
91281,20240912,2024-09-12,1053,5021,2006,3,504.91,25.25,1489.48,UPI,Online,0
91282,20241205,2024-12-05,1040,5023,2001,3,3974.67,198.73,11725.28,UPI,HomeService,0
91283,20240412,2024-04-12,1025,5017,2001,1,4808.6,721.29,4087.31,Cash,InPerson,0
91284,20241014,2024-10-14,1050,5029,2001,2,3205.63,160.28,6250.98,Wallet,HomeService,0
91285,20240416,2024-04-16,1010,5015,2012,3,5052.42,0.0,15157.26,Cash,InPerson,0
91286,20240814,2024-08-14,1023,5006,2010,2,1077.53,161.63,1993.43,Card,HomeService,0
91287,20240811,2024-08-11,1051,5027,2002,3,4189.41,209.47,12358.76,Wallet,HomeService,0
91288,20240808,2024-08-08,1015,5007,2002,2,2750.93,0.0,5501.86,Wallet,Online,0
91289,20240328,2024-03-28,1047,5022,2010,3,1011.87,101.19,2934.42,Card,Online,0
91290,20240110,2024-01-10,1021,5027,2010,3,2916.49,145.82,8603.65,Cash,HomeService,0
91291,20240320,2024-03-20,1034,5025,2005,1,1551.03,77.55,1473.48,Card,Online,0
91292,20240607,2024-06-07,1006,5014,2006,2,735.77,110.37,1361.17,Cash,HomeService,0
91293,20240125,2024-01-25,1004,5021,2003,1,327.72,16.39,311.33,UPI,Online,0
91294,20240609,2024-06-09,1041,5001,2006,3,4078.78,0.0,12236.34,UPI,InPerson,0
91295,20240414,2024-04-14,1021,5025,2002,1,2234.24,335.14,1899.1,UPI,Online,0
91296,20241216,2024-12-16,1043,5020,2004,1,3867.39,193.37,3674.02,Cash,InPerson,0
91297,20240531,2024-05-31,1056,5018,2004,1,2917.16,291.72,2625.44,UPI,HomeService,0
91298,20240619,2024-06-19,1041,5016,2004,3,2353.34,117.67,6942.35,Wallet,Online,0
91299,20240212,2024-02-12,1024,5003,2007,3,2832.28,283.23,8213.61,Card,HomeService,0
91300,20240614,2024-06-14,1043,5011,2011,3,4298.12,644.72,12249.64,Cash,HomeService,0
91301,20240524,2024-05-24,1027,5013,2006,2,3669.58,550.44,6788.72,Card,HomeService,0
91302,20240917,2024-09-17,1017,5023,2007,3,2905.6,145.28,8571.52,UPI,Online,0
91303,20241016,2024-10-16,1007,5017,2001,1,4919.0,245.95,4673.05,Cash,Online,0
91304,20240413,2024-04-13,1010,5014,2008,2,1219.34,60.97,2377.71,Wallet,InPerson,0
91305,20240421,2024-04-21,1033,5004,2001,1,2170.66,0.0,2170.66,Cash,InPerson,0
91306,20240421,2024-04-21,1033,5030,2009,2,3529.09,176.45,6881.73,Wallet,Online,0
91307,20240304,2024-03-04,1006,5007,2011,3,1880.14,0.0,5640.42,UPI,Online,0
91308,20241003,2024-10-03,1001,5017,2004,3,4617.29,230.86,13621.01,Cash,Online,0
91309,20240225,2024-02-25,1032,5003,2007,3,1979.42,197.94,5740.32,Wallet,HomeService,0
91310,20240228,2024-02-28,1002,5001,2003,3,3493.44,174.67,10305.65,Card,Online,0
91311,20241006,2024-10-06,1030,5007,2010,1,3452.62,345.26,3107.36,Wallet,InPerson,0
91312,20240909,2024-09-09,1004,5017,2003,1,2968.96,0.0,2968.96,Cash,InPerson,0
91313,20240908,2024-09-08,1049,5010,2002,3,4267.49,426.75,12375.72,Cash,Online,0
91314,20240817,2024-08-17,1005,5018,2011,3,2788.68,278.87,8087.17,UPI,InPerson,1
91315,20241019,2024-10-19,1049,5002,2008,2,3124.03,312.4,5935.66,Card,Online,0
91316,20240826,2024-08-26,1047,5013,2008,2,2534.87,253.49,4816.25,Wallet,Online,1
91317,20241030,2024-10-30,1020,5014,2011,2,609.33,0.0,1218.66,Wallet,InPerson,0
91318,20241122,2024-11-22,1027,5022,2003,2,820.0,82.0,1558.0,Cash,InPerson,0
91319,20241222,2024-12-22,1012,5014,2006,1,1152.28,0.0,1152.28,UPI,InPerson,0
91320,20240314,2024-03-14,1031,5015,2011,1,5024.57,0.0,5024.57,UPI,HomeService,0
91321,20241108,2024-11-08,1031,5025,2007,3,2342.34,117.12,6909.9,UPI,Online,0
91322,20240616,2024-06-16,1007,5016,2002,2,1983.75,0.0,3967.5,Wallet,HomeService,0
91323,20240813,2024-08-13,1040,5016,2002,3,2317.33,0.0,6951.99,Wallet,Online,0
91324,20240801,2024-08-01,1009,5020,2002,1,4798.81,0.0,4798.81,UPI,HomeService,0
91325,20240616,2024-06-16,1024,5021,2004,2,276.92,13.85,539.99,UPI,HomeService,0
91326,20240125,2024-01-25,1016,5028,2011,1,1350.73,67.54,1283.19,Cash,Online,0
91327,20240424,2024-04-24,1006,5028,2005,2,2298.3,0.0,4596.6,Wallet,Online,0
91328,20240305,2024-03-05,1041,5023,2011,3,5754.5,863.17,16400.33,Cash,InPerson,0
91329,20240422,2024-04-22,1016,5024,2003,3,2329.37,232.94,6755.17,Card,Online,0
91330,20240227,2024-02-27,1026,5008,2004,3,376.82,18.84,1111.62,Wallet,InPerson,0
91331,20241120,2024-11-20,1047,5004,2012,3,1449.78,144.98,4204.36,Wallet,Online,0
91332,20240728,2024-07-28,1011,5006,2009,1,1866.11,279.92,1586.19,Cash,Online,0
91333,20240906,2024-09-06,1027,5011,2011,2,4946.49,247.32,9645.66,UPI,HomeService,0
91334,20241026,2024-10-26,1038,5023,2012,2,3062.19,0.0,6124.38,Cash,InPerson,0
91335,20241011,2024-10-11,1018,5016,2003,3,3732.77,186.64,11011.67,Wallet,InPerson,0
91336,20240819,2024-08-19,1010,5025,2010,3,3241.67,162.08,9562.93,Cash,InPerson,0
91337,20240710,2024-07-10,1052,5001,2001,3,3221.35,483.2,9180.85,Cash,InPerson,0
91338,20240924,2024-09-24,1025,5018,2009,3,3009.26,150.46,8877.32,Card,InPerson,0
91339,20240406,2024-04-06,1014,5013,2004,3,4298.06,429.81,12464.37,Wallet,InPerson,0
91340,20240823,2024-08-23,1042,5023,2002,3,5250.34,262.52,15488.5,Cash,InPerson,0
91341,20240317,2024-03-17,1053,5017,2004,3,4367.15,218.36,12883.09,UPI,InPerson,0
91342,20240203,2024-02-03,1050,5008,2005,1,340.07,0.0,340.07,Wallet,Online,0
91343,20240911,2024-09-11,1013,5028,2007,2,1790.56,0.0,3581.12,Cash,InPerson,0
91344,20240311,2024-03-11,1040,5018,2002,3,2051.0,205.1,5947.9,Card,InPerson,0
91345,20240627,2024-06-27,1047,5001,2009,3,3681.0,368.1,10674.9,Cash,Online,1
91346,20240619,2024-06-19,1039,5021,2012,2,360.53,18.03,703.03,Card,Online,0
91347,20240113,2024-01-13,1041,5028,2004,3,1927.54,289.13,5493.49,Card,HomeService,0
91348,20240821,2024-08-21,1003,5008,2004,3,490.61,0.0,1471.83,Wallet,InPerson,0
91349,20240713,2024-07-13,1006,5006,2004,3,961.7,48.09,2837.01,Cash,Online,0
91350,20240101,2024-01-01,1039,5003,2002,2,1591.74,79.59,3103.89,Wallet,HomeService,0
91351,20240119,2024-01-19,1008,5025,2012,3,1945.36,291.8,5544.28,Wallet,Online,0
91352,20241002,2024-10-02,1048,5020,2004,2,3164.26,316.43,6012.09,Wallet,InPerson,0
91353,20240730,2024-07-30,1014,5022,2009,2,1383.43,0.0,2766.86,Wallet,HomeService,0
91354,20240211,2024-02-11,1058,5010,2007,2,4106.04,0.0,8212.08,Cash,Online,0
91355,20240212,2024-02-12,1033,5021,2005,2,478.1,47.81,908.39,Wallet,Online,0
91356,20240826,2024-08-26,1031,5030,2010,1,3174.25,317.43,2856.82,Card,Online,0
91357,20241204,2024-12-04,1028,5027,2006,1,3130.0,0.0,3130.0,Wallet,Online,0
91358,20240808,2024-08-08,1022,5011,2007,2,5803.65,580.37,11026.93,Wallet,HomeService,0
91359,20240613,2024-06-13,1029,5009,2002,3,3719.79,185.99,10973.38,UPI,Online,0
91360,20240511,2024-05-11,1050,5029,2007,1,4840.75,242.04,4598.71,Card,InPerson,0
91361,20240903,2024-09-03,1013,5022,2001,1,826.2,123.93,702.27,Cash,Online,0
91362,20240901,2024-09-01,1026,5027,2006,2,3304.05,0.0,6608.1,Card,HomeService,0
91363,20240912,2024-09-12,1007,5015,2012,2,5835.51,0.0,11671.02,Wallet,InPerson,0
91364,20240419,2024-04-19,1012,5001,2012,2,2568.38,0.0,5136.76,Cash,InPerson,0
91365,20241113,2024-11-13,1030,5018,2003,2,2330.65,116.53,4544.77,Cash,InPerson,0
91366,20241013,2024-10-13,1020,5025,2012,2,1928.8,192.88,3664.72,Card,InPerson,0
91367,20240118,2024-01-18,1043,5021,2011,2,349.8,34.98,664.62,UPI,InPerson,0
91368,20240817,2024-08-17,1003,5014,2011,2,957.0,143.55,1770.45,Card,HomeService,0
91369,20241120,2024-11-20,1045,5002,2008,3,3904.69,0.0,11714.07,Card,HomeService,0
91370,20240718,2024-07-18,1026,5014,2005,1,567.18,56.72,510.46,Wallet,Online,0
91371,20241229,2024-12-29,1035,5002,2011,2,3309.34,0.0,6618.68,UPI,HomeService,1
91372,20240623,2024-06-23,1041,5014,2010,3,590.28,29.51,1741.33,Wallet,Online,0
91373,20240903,2024-09-03,1057,5013,2003,1,3523.54,176.18,3347.36,UPI,Online,0
91374,20241025,2024-10-25,1020,5018,2009,1,4032.88,0.0,4032.88,Cash,HomeService,0
91375,20240307,2024-03-07,1058,5003,2001,1,1894.96,189.5,1705.46,Cash,InPerson,0
91376,20240529,2024-05-29,1020,5019,2007,3,2153.13,322.97,6136.42,UPI,Online,0
91377,20240421,2024-04-21,1051,5014,2002,1,925.28,138.79,786.49,Card,Online,0
91378,20240814,2024-08-14,1006,5007,2007,1,2091.64,0.0,2091.64,Cash,Online,0
91379,20240301,2024-03-01,1055,5005,2011,2,4792.81,718.92,8866.7,Card,InPerson,0
91380,20240423,2024-04-23,1054,5023,2005,1,3249.3,0.0,3249.3,Cash,InPerson,0
91381,20240416,2024-04-16,1021,5003,2001,1,3006.58,450.99,2555.59,Cash,HomeService,0
91382,20240618,2024-06-18,1004,5023,2012,1,5719.99,572.0,5147.99,Wallet,Online,0
91383,20240318,2024-03-18,1048,5015,2010,3,6199.59,929.94,17668.83,UPI,InPerson,0
91384,20241007,2024-10-07,1020,5028,2009,2,1667.32,0.0,3334.64,Wallet,InPerson,0
91385,20240101,2024-01-01,1003,5004,2007,1,1693.96,169.4,1524.56,UPI,HomeService,0
91386,20240203,2024-02-03,1053,5021,2003,1,284.64,28.46,256.18,Cash,InPerson,0
91387,20240220,2024-02-20,1014,5012,2004,2,1228.49,0.0,2456.98,Card,HomeService,0
91388,20241106,2024-11-06,1012,5014,2002,2,761.99,0.0,1523.98,Card,InPerson,0
91389,20240807,2024-08-07,1030,5002,2002,3,3416.08,0.0,10248.24,UPI,InPerson,0
91390,20240808,2024-08-08,1002,5007,2008,2,3606.31,540.95,6671.67,Wallet,HomeService,0
91391,20240613,2024-06-13,1052,5016,2011,1,2303.76,115.19,2188.57,Card,HomeService,0
91392,20240921,2024-09-21,1016,5022,2006,1,651.32,0.0,651.32,UPI,HomeService,1
91393,20240212,2024-02-12,1057,5004,2011,2,2367.2,236.72,4497.68,Wallet,InPerson,0
91394,20240522,2024-05-22,1021,5003,2003,2,2980.87,0.0,5961.74,Card,HomeService,0
91395,20241119,2024-11-19,1049,5019,2010,1,2471.36,123.57,2347.79,Card,HomeService,0
91396,20240812,2024-08-12,1007,5017,2012,3,4976.17,0.0,14928.51,UPI,Online,1
91397,20240627,2024-06-27,1013,5026,2002,2,1300.22,0.0,2600.44,Wallet,HomeService,0
91398,20240115,2024-01-15,1033,5028,2005,1,1270.21,63.51,1206.7,Cash,HomeService,0
91399,20240427,2024-04-27,1032,5024,2010,1,1672.69,167.27,1505.42,Cash,InPerson,0
91400,20240913,2024-09-13,1031,5030,2008,1,4421.37,663.21,3758.16,UPI,Online,0
